Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,strain,Library Name,BioSampleModel,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,GEO_Accession (exp),source_name,Host,isolation_source,Genotype,sample_type,collected_by,lat_lon,replicate,treatment,host_disease,isolate,growth_condition,Alias,Broker_name,Description,ENA_CHECKLIST,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,organism,sample_name,SRA_accession,title,Drug_concentration_ug/ml,sample,Time__hours,sra_title (run),Biological_replicate,tissue,genotype/variation,type-material,host_sex,community,Age,dev_stage,sex,Altitude,Biomaterial_provider,growth_phase,Condition,los_status,exposed_to,growth_media,resistance,strain/background,evolved_status,INSDC_center_alias,treated_with,component_organism,host_or_sample_description
SRR7542855,RNA-Seq,300,1783399200,PRJNA481979,SAMN09692920,563261783,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409224,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage AB1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293804,SRP154466,AB1,,,,,,,GSM3293804,"AB1 lysates\, 5min\, replicate 1",,,,,,,,without phage infection control 5min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542856,RNA-Seq,300,1531150200,PRJNA481979,SAMN09692919,477495557,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409225,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage AB1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293805,SRP154466,AB1,,,,,,,GSM3293805,"AB1 lysates\, 5min\, replicate 2",,,,,,,,without phage infection control 5min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542857,RNA-Seq,300,1629806100,PRJNA481979,SAMN09692918,506658082,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409226,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage AB1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293806,SRP154466,AB1,,,,,,,GSM3293806,"AB1 lysates\, 5min\, replicate 3",,,,,,,,without phage infection control 5min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542858,RNA-Seq,300,2151654900,PRJNA481979,SAMN09692917,686231832,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409227,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage AB1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293807,SRP154466,AB1,,,,,,,GSM3293807,"AB1 lysates\, 10min\, replicate 1",,,,,,,,without phage infection control 10min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542859,RNA-Seq,300,2200823400,PRJNA481979,SAMN09692916,744995434,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409228,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage AB1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293808,SRP154466,AB1,,,,,,,GSM3293808,"AB1 lysates\, 10min\, replicate 2",,,,,,,,without phage infection control 10min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542860,RNA-Seq,300,2045954400,PRJNA481979,SAMN09692915,645836632,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409229,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage AB1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293809,SRP154466,AB1,,,,,,,GSM3293809,"AB1 lysates\, 10min\, replicate 3",,,,,,,,without phage infection control 10min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542861,RNA-Seq,300,1178451600,PRJNA481979,SAMN09692914,382519093,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409230,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage AB1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293810,SRP154466,AB1,,,,,,,GSM3293810,"AB1 lysates\, 20min\, replicate 1",,,,,,,,without phage infection control 20min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542862,RNA-Seq,300,1668473700,PRJNA481979,SAMN09692913,537560464,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409231,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage AB1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293811,SRP154466,AB1,,,,,,,GSM3293811,"AB1 lysates\, 20min\, replicate 2",,,,,,,,without phage infection control 20min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542863,RNA-Seq,300,1948199400,PRJNA481979,SAMN09692912,622026777,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409232,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage AB1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293812,SRP154466,AB1,,,,,,,GSM3293812,"AB1 lysates\, 20min\, replicate 3",,,,,,,,without phage infection control 20min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542864,RNA-Seq,300,1729560600,PRJNA481979,SAMN09692911,536396681,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409233,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage Abp1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293813,SRP154466,Abp1,,,,,,,GSM3293813,"AB1 and Abp1 lysates\, 5min\, replicate 1",,,,,,,,after phage infection of 5min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542865,RNA-Seq,300,1637107200,PRJNA481979,SAMN09692910,507587738,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409234,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage Abp1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293814,SRP154466,Abp1,,,,,,,GSM3293814,"AB1 and Abp1 lysates\, 5min\, replicate 2",,,,,,,,after phage infection of 5min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542866,RNA-Seq,300,1726344600,PRJNA481979,SAMN09692909,529118492,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409235,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage Abp1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293815,SRP154466,Abp1,,,,,,,GSM3293815,"AB1 and Abp1 lysates\, 5min\, replicate 3",,,,,,,,after phage infection of 5min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542867,RNA-Seq,300,1752104700,PRJNA481979,SAMN09692908,546438876,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409236,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage Abp1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293816,SRP154466,Abp1,,,,,,,GSM3293816,"AB1 and Abp1 lysates\, 10min\, replicate 1",,,,,,,,after phage infection of 10min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542868,RNA-Seq,300,2262702600,PRJNA481979,SAMN09692907,702497704,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409237,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage Abp1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293817,SRP154466,Abp1,,,,,,,GSM3293817,"AB1 and Abp1 lysates\, 10min\, replicate 2",,,,,,,,after phage infection of 10min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542869,RNA-Seq,300,1933344600,PRJNA481979,SAMN09692906,600119711,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409238,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage Abp1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293818,SRP154466,Abp1,,,,,,,GSM3293818,"AB1 and Abp1 lysates\, 10min\, replicate 3",,,,,,,,after phage infection of 10min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542870,RNA-Seq,300,2186227500,PRJNA481979,SAMN09692905,689625094,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409239,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage Abp1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293819,SRP154466,Abp1,,,,,,,GSM3293819,"AB1 and Abp1 lysates\, 20min\, replicate 1",,,,,,,,after phage infection of 20min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542871,RNA-Seq,300,1773457200,PRJNA481979,SAMN09692904,561902733,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409240,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage Abp1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293820,SRP154466,Abp1,,,,,,,GSM3293820,"AB1 and Abp1 lysates\, 20min\, replicate 2",,,,,,,,after phage infection of 20min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7542872,RNA-Seq,300,1876975200,PRJNA481979,SAMN09692903,601919231,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4409241,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter phage Abp1,ILLUMINA,2019-04-01T00:00:00Z,GSM3293821,SRP154466,Abp1,,,,,,,GSM3293821,"AB1 and Abp1 lysates\, 20min\, replicate 3",,,,,,,,after phage infection of 20min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7029446,RNA-Seq,302,34502871236,PRJNA450804,SAMN08947246,13901612439,UNIVERSITY OF GEORGIA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3961686,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-01T00:00:00Z,mlaE_LOSplus,SRP140892,ATCC 19606,mlaE_LOSplus,"Microbe\, viral or environmental",Dec-2017,USA,North America,USA,,,,culture,mlaE,Cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type strain of Acinetobacter baumannii,,,,,,,,,,Plus,,,,,,,,,
SRR7029447,RNA-Seq,302,35807100516,PRJNA450804,SAMN08947247,14620789546,UNIVERSITY OF GEORGIA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3961685,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-01T00:00:00Z,mlaE_LOSmin,SRP140892,ATCC 19606,mlaE_LOSmin,"Microbe\, viral or environmental",Dec-2017,USA,North America,USA,,,,culture,mlaE,Cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type strain of Acinetobacter baumannii,,,,,,,,,,Minus,,,,,,,,,
SRR7029448,RNA-Seq,302,33302487676,PRJNA450804,SAMN08947244,13508521213,UNIVERSITY OF GEORGIA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3961684,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-01T00:00:00Z,WT_LOSmin,SRP140892,ATCC 19606,WT_LOSmin,"Microbe\, viral or environmental",Dec-2017,USA,North America,USA,,,,culture,WT,Cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type strain of Acinetobacter baumannii,,,,,,,,,,Minus,,,,,,,,,
SRR7029449,RNA-Seq,302,33784812178,PRJNA450804,SAMN08947245,13643068571,UNIVERSITY OF GEORGIA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3961683,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-01T00:00:00Z,WT_LOSplus,SRP140892,ATCC 19606,WT_LOSplus,"Microbe\, viral or environmental",Dec-2017,USA,North America,USA,,,,culture,WT,Cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type strain of Acinetobacter baumannii,,,,,,,,,,Plus,,,,,,,,,
SRR7029450,RNA-Seq,302,12205577338,PRJNA450804,SAMN08947250,4887141130,UNIVERSITY OF GEORGIA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3961682,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-01T00:00:00Z,Population8_Emin,SRP140892,ATCC 19606,Pop8_Emin,"Microbe\, viral or environmental",Sep-2017,USA,North America,USA,,,,culture,,Cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type strain of Acinetobacter baumannii,,,,,,,,,,Minus,,,,,Evolved,,,,
SRR7029451,RNA-Seq,302,10281027072,PRJNA450804,SAMN08947251,4082219901,UNIVERSITY OF GEORGIA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3961681,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-01T00:00:00Z,Population8_Eplus,SRP140892,ATCC 19606,Pop8_Eplus,"Microbe\, viral or environmental",Sep-2017,USA,North America,USA,,,,culture,,Cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type strain of Acinetobacter baumannii,,,,,,,,,,Plus,,,,,Evolved,,,,
SRR7029452,RNA-Seq,302,10485429128,PRJNA450804,SAMN08947248,4197941546,UNIVERSITY OF GEORGIA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3961680,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-01T00:00:00Z,Population8_Amin,SRP140892,ATCC 19606,Pop8_Amin,"Microbe\, viral or environmental",Sep-2017,USA,North America,USA,,,,culture,,Cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type strain of Acinetobacter baumannii,,,,,,,,,,Minus,,,,,Ancestor,,,,
SRR7029453,RNA-Seq,302,9916673736,PRJNA450804,SAMN08947249,3955141072,UNIVERSITY OF GEORGIA,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3961679,Illumina HiSeq 2500,PAIRED,RANDOM PCR,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-01T00:00:00Z,Population8_Aplus,SRP140892,ATCC 19606,Pop8_Aplus,"Microbe\, viral or environmental",Sep-2017,USA,North America,USA,,,,culture,,Cell culture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,type strain of Acinetobacter baumannii,,,,,,,,,,Plus,,,,,Ancestor,,,,
SRR7470021,RNA-Seq,202,4071984882,PRJNA479570,SAMN09580372,1600574130,ALLGENETICS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4339791,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-19T00:00:00Z,1_3,SRP151974,ATCC 17978,1_3,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,wild-type,,not applicable,not applicable,biological replicate 2,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7470022,RNA-Seq,202,3838556914,PRJNA479570,SAMN09580371,1518222101,ALLGENETICS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4339790,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-19T00:00:00Z,1_2,SRP151974,ATCC 17978,1_2,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,wild-type,,not applicable,not applicable,biological replicate 1,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7470023,RNA-Seq,202,3008490636,PRJNA479570,SAMN09580374,1151026889,ALLGENETICS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4339789,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-19T00:00:00Z,2_3,SRP151974,ATCC 17978,2_3,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,rsmG mutant,,not applicable,not applicable,biological replicate 2,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7470024,RNA-Seq,202,2503670012,PRJNA479570,SAMN09580373,976027880,ALLGENETICS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX4339788,Illumina HiSeq 4000,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2019-07-19T00:00:00Z,2_2,SRP151974,ATCC 17978,2_2,Pathogen.cl,not applicable,Spain,Europe,Spain,,,Homo sapiens,not applicable,rsmG mutant,,not applicable,not applicable,biological replicate 1,,infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5351950,RNA-Seq,50,662523450,PRJNA379540,SAMN06611093,424414386,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2648307,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-24T00:00:00Z,GSM2539370,SRP102058,ATCC 17978,,,,,,,GSM2539370,Lysogeny-Bertani Broth Culture_control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none (untreated control),,
SRR5351952,RNA-Seq,50,1017336450,PRJNA379540,SAMN06611091,649010149,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2648309,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-01-24T00:00:00Z,GSM2539372,SRP102058,ATCC 17978,,,,,,,GSM2539372,Lysogeny-Bertani Broth Culture_BZK treated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 µg/mL benzalkonium chloride for 45 m,,
SRR5762476,RNA-Seq,148,1104078881,PRJNA392174,SAMN07284857,609575606,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2962180,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-12-06T00:00:00Z,GSM2687432,SRP110630,,,,,,,,GSM2687432,monoculture without mucin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,ATCC 19606T,,,,,
SRR5762477,RNA-Seq,147,1158141707,PRJNA392174,SAMN07284856,646555965,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2962181,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-12-06T00:00:00Z,GSM2687433,SRP110630,,,,,,,,GSM2687433,monoculture without mucin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,ATCC 19606T,,,,,
SRR5762478,RNA-Seq,148,1040540891,PRJNA392174,SAMN07284855,576244121,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2962182,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-12-06T00:00:00Z,GSM2687434,SRP110630,,,,,,,,GSM2687434,monoculture without mucin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,ATCC 19606T,,,,,
SRR5762479,RNA-Seq,148,1109139270,PRJNA392174,SAMN07284854,609780309,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2962183,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-12-06T00:00:00Z,GSM2687435,SRP110630,,,,,,,,GSM2687435,monoculture with mucin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB + mucin,,ATCC 19606T,,,,,
SRR5762480,RNA-Seq,148,1493286204,PRJNA392174,SAMN07284858,653131298,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2962184,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-12-06T00:00:00Z,GSM2687436,SRP110630,,,,,,,,GSM2687436,monoculture with mucin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB + mucin,,ATCC 19606T,,,,,
SRR5762481,RNA-Seq,148,989521861,PRJNA392174,SAMN07284859,437718856,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2962185,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2017-12-06T00:00:00Z,GSM2687437,SRP110630,,,,,,,,GSM2687437,monoculture with mucin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB + mucin,,ATCC 19606T,,,,,
SRR5763531,RNA-Seq,50,922058900,PRJNA392253,SAMN07286249,667836298,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2963199,Illumina HiScanSQ,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-05-24T00:00:00Z,GSM2686340,SRP110668,ATCC 17978,,,,,,,GSM2686340,LB medium (control),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5763532,RNA-Seq,50,935099850,PRJNA392253,SAMN07286249,660541548,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2963199,Illumina HiScanSQ,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-05-24T00:00:00Z,GSM2686340,SRP110668,ATCC 17978,,,,,,,GSM2686340,LB medium (control),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5763533,RNA-Seq,50,807406300,PRJNA392253,SAMN07286248,586668728,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2963200,Illumina HiScanSQ,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-05-24T00:00:00Z,GSM2686341,SRP110668,ATCC 17978,,,,,,,GSM2686341,LB medium (control),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5763534,RNA-Seq,50,809894250,PRJNA392253,SAMN07286248,573381705,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2963200,Illumina HiScanSQ,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-05-24T00:00:00Z,GSM2686341,SRP110668,ATCC 17978,,,,,,,GSM2686341,LB medium (control),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5763535,RNA-Seq,50,761824000,PRJNA392253,SAMN07286247,554336841,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2963201,Illumina HiScanSQ,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-05-24T00:00:00Z,GSM2686342,SRP110668,ATCC 17978,,,,,,,GSM2686342,LB medium (control),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5763536,RNA-Seq,50,767390550,PRJNA392253,SAMN07286247,544295299,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2963201,Illumina HiScanSQ,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-05-24T00:00:00Z,GSM2686342,SRP110668,ATCC 17978,,,,,,,GSM2686342,LB medium (control),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5763537,RNA-Seq,50,892982300,PRJNA392253,SAMN07286246,664929186,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2963202,Illumina HiScanSQ,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-05-24T00:00:00Z,GSM2686343,SRP110668,ATCC 17978,,,,,,,GSM2686343,mice lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5763538,RNA-Seq,50,910737600,PRJNA392253,SAMN07286246,663618169,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2963202,Illumina HiScanSQ,SINGLE,cDNA,TRANSCRIPTOMIC,Acinetobacter baumannii,ILLUMINA,2018-05-24T00:00:00Z,GSM2686343,SRP110668,ATCC 17978,,,,,,,GSM2686343,mice lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
